contig,feature,start,end,strand,gene_id,biotype
contig008,gene,204340,204780,-,JX73_01340,protein_coding
contig008,transcript,204340,204780,-,JX73_01340,protein_coding
contig008,exon,204340,204780,-,JX73_01340,protein_coding
contig008,CDS,204343,204780,-,JX73_01340,protein_coding
contig008,start_codon,204778,204780,-,JX73_01340,protein_coding
contig008,stop_codon,204340,204342,-,JX73_01340,protein_coding
contig008,gene,204971,205051,+,JX73_01345,tRNA
contig008,transcript,204971,205051,+,JX73_01345,tRNA
contig008,exon,204971,205051,+,JX73_01345,tRNA
contig008,gene,205141,205215,+,JX73_01350,tRNA
contig008,transcript,205141,205215,+,JX73_01350,tRNA
contig008,exon,205141,205215,+,JX73_01350,tRNA
contig008,gene,205220,205295,+,JX73_01355,tRNA
contig008,transcript,205220,205295,+,JX73_01355,tRNA
contig008,exon,205220,205295,+,JX73_01355,tRNA
contig008,gene,205298,205373,+,JX73_01360,tRNA
contig008,transcript,205298,205373,+,JX73_01360,tRNA
contig008,exon,205298,205373,+,JX73_01360,tRNA
contig008,gene,205498,207321,-,JX73_01365,protein_coding
contig008,transcript,205498,207321,-,JX73_01365,protein_coding
contig008,exon,205498,207321,-,JX73_01365,protein_coding
contig008,CDS,205501,207321,-,JX73_01365,protein_coding
contig008,start_codon,207319,207321,-,JX73_01365,protein_coding
contig008,stop_codon,205498,205500,-,JX73_01365,protein_coding
contig008,gene,207336,209120,-,JX73_01370,protein_coding
contig008,transcript,207336,209120,-,JX73_01370,protein_coding
contig008,exon,207336,209120,-,JX73_01370,protein_coding
contig008,CDS,207339,209120,-,JX73_01370,protein_coding
contig008,start_codon,209118,209120,-,JX73_01370,protein_coding
contig008,stop_codon,207336,207338,-,JX73_01370,protein_coding
contig008,gene,211825,211900,-,JX73_01380,tRNA
contig008,transcript,211825,211900,-,JX73_01380,tRNA
contig008,exon,211825,211900,-,JX73_01380,tRNA
contig008,gene,212001,212085,-,JX73_01385,tRNA
contig008,transcript,212001,212085,-,JX73_01385,tRNA
contig008,exon,212001,212085,-,JX73_01385,tRNA
contig008,gene,212089,212164,-,JX73_01390,tRNA
contig008,transcript,212089,212164,-,JX73_01390,tRNA
contig008,exon,212089,212164,-,JX73_01390,tRNA
contig008,gene,212373,213236,+,JX73_01400,protein_coding
contig008,transcript,212373,213236,+,JX73_01400,protein_coding
contig008,exon,212373,213236,+,JX73_01400,protein_coding
contig008,CDS,212373,213233,+,JX73_01400,protein_coding
contig008,start_codon,212373,212375,+,JX73_01400,protein_coding
contig008,stop_codon,213234,213236,+,JX73_01400,protein_coding
contig008,gene,213245,214048,+,JX73_01405,protein_coding
contig008,transcript,213245,214048,+,JX73_01405,protein_coding
contig008,exon,213245,214048,+,JX73_01405,protein_coding
contig008,CDS,213245,214045,+,JX73_01405,protein_coding
contig008,start_codon,213245,213247,+,JX73_01405,protein_coding
contig008,stop_codon,214046,214048,+,JX73_01405,protein_coding
contig008,gene,214117,214842,+,JX73_01410,protein_coding
contig008,transcript,214117,214842,+,JX73_01410,protein_coding
contig008,exon,214117,214842,+,JX73_01410,protein_coding
contig008,CDS,214117,214839,+,JX73_01410,protein_coding
contig008,start_codon,214117,214119,+,JX73_01410,protein_coding
contig008,stop_codon,214840,214842,+,JX73_01410,protein_coding
contig008,gene,214842,215714,+,JX73_01415,protein_coding
contig008,transcript,214842,215714,+,JX73_01415,protein_coding
contig008,exon,214842,215714,+,JX73_01415,protein_coding
contig008,CDS,214842,215711,+,JX73_01415,protein_coding
contig008,start_codon,214842,214844,+,JX73_01415,protein_coding
contig008,stop_codon,215712,215714,+,JX73_01415,protein_coding
contig008,gene,215778,220496,-,JX73_01420,protein_coding
contig008,transcript,215778,220496,-,JX73_01420,protein_coding
contig008,exon,215778,220496,-,JX73_01420,protein_coding
contig008,CDS,215781,220496,-,JX73_01420,protein_coding
contig008,start_codon,220494,220496,-,JX73_01420,protein_coding
contig008,stop_codon,215778,215780,-,JX73_01420,protein_coding
contig008,gene,220736,221467,-,JX73_01425,protein_coding
contig008,transcript,220736,221467,-,JX73_01425,protein_coding
contig008,exon,220736,221467,-,JX73_01425,protein_coding
contig008,CDS,220739,221467,-,JX73_01425,protein_coding
contig008,start_codon,221465,221467,-,JX73_01425,protein_coding
contig008,stop_codon,220736,220738,-,JX73_01425,protein_coding
contig008,gene,221482,222006,-,JX73_01430,protein_coding
contig008,transcript,221482,222006,-,JX73_01430,protein_coding
contig008,exon,221482,222006,-,JX73_01430,protein_coding
contig008,CDS,221485,222006,-,JX73_01430,protein_coding
contig008,start_codon,222004,222006,-,JX73_01430,protein_coding
contig008,stop_codon,221482,221484,-,JX73_01430,protein_coding
contig008,gene,222125,223228,-,JX73_01435,protein_coding
contig008,transcript,222125,223228,-,JX73_01435,protein_coding
contig008,exon,222125,223228,-,JX73_01435,protein_coding
contig008,CDS,222128,223228,-,JX73_01435,protein_coding
contig008,start_codon,223226,223228,-,JX73_01435,protein_coding
contig008,stop_codon,222125,222127,-,JX73_01435,protein_coding
contig008,gene,223443,224066,-,JX73_01440,protein_coding
contig008,transcript,223443,224066,-,JX73_01440,protein_coding
contig008,exon,223443,224066,-,JX73_01440,protein_coding
contig008,CDS,223446,224066,-,JX73_01440,protein_coding
contig008,start_codon,224064,224066,-,JX73_01440,protein_coding
contig008,stop_codon,223443,223445,-,JX73_01440,protein_coding
contig008,gene,224068,224616,-,JX73_01445,protein_coding
contig008,transcript,224068,224616,-,JX73_01445,protein_coding
contig008,exon,224068,224616,-,JX73_01445,protein_coding
contig008,CDS,224071,224616,-,JX73_01445,protein_coding
contig008,start_codon,224614,224616,-,JX73_01445,protein_coding
contig008,stop_codon,224068,224070,-,JX73_01445,protein_coding
contig008,gene,224616,225119,-,JX73_01450,protein_coding
contig008,transcript,224616,225119,-,JX73_01450,protein_coding
contig008,exon,224616,225119,-,JX73_01450,protein_coding
contig008,CDS,224619,225119,-,JX73_01450,protein_coding
contig008,start_codon,225117,225119,-,JX73_01450,protein_coding
contig008,stop_codon,224616,224618,-,JX73_01450,protein_coding
contig008,gene,225129,227558,-,JX73_01455,protein_coding
contig008,transcript,225129,227558,-,JX73_01455,protein_coding
contig008,exon,225129,227558,-,JX73_01455,protein_coding
contig008,CDS,225132,227558,-,JX73_01455,protein_coding
contig008,start_codon,227556,227558,-,JX73_01455,protein_coding
contig008,stop_codon,225129,225131,-,JX73_01455,protein_coding
contig008,gene,227569,228513,-,JX73_01460,protein_coding
contig008,transcript,227569,228513,-,JX73_01460,protein_coding
contig008,exon,227569,228513,-,JX73_01460,protein_coding
contig008,CDS,227572,228513,-,JX73_01460,protein_coding
contig008,start_codon,228511,228513,-,JX73_01460,protein_coding
contig008,stop_codon,227569,227571,-,JX73_01460,protein_coding
contig008,gene,228594,230507,+,JX73_01465,protein_coding
contig008,transcript,228594,230507,+,JX73_01465,protein_coding
contig008,exon,228594,230507,+,JX73_01465,protein_coding
contig008,CDS,228594,230504,+,JX73_01465,protein_coding
contig008,start_codon,228594,228596,+,JX73_01465,protein_coding
contig008,stop_codon,230505,230507,+,JX73_01465,protein_coding
contig008,gene,230510,231532,+,JX73_01470,protein_coding
contig008,transcript,230510,231532,+,JX73_01470,protein_coding
contig008,exon,230510,231532,+,JX73_01470,protein_coding
contig008,CDS,230510,231529,+,JX73_01470,protein_coding
contig008,start_codon,230510,230512,+,JX73_01470,protein_coding
contig008,stop_codon,231530,231532,+,JX73_01470,protein_coding
contig008,gene,231876,232946,-,JX73_01480,protein_coding
contig008,transcript,231876,232946,-,JX73_01480,protein_coding
contig008,exon,231876,232946,-,JX73_01480,protein_coding
contig008,CDS,231879,232946,-,JX73_01480,protein_coding
contig008,start_codon,232944,232946,-,JX73_01480,protein_coding
contig008,stop_codon,231876,231878,-,JX73_01480,protein_coding
contig008,gene,233770,234153,+,JX73_01490,protein_coding
contig008,transcript,233770,234153,+,JX73_01490,protein_coding
contig008,exon,233770,234153,+,JX73_01490,protein_coding
contig008,CDS,233770,234153,+,JX73_01490,protein_coding
contig008,start_codon,233770,233772,+,JX73_01490,protein_coding
contig015,gene,1,86,-,JX73_02940,rRNA
contig015,transcript,1,86,-,JX73_02940,rRNA
contig015,exon,1,86,-,JX73_02940,rRNA
contig015,gene,464,3703,+,JX73_02945,protein_coding
contig015,transcript,464,3703,+,JX73_02945,protein_coding
contig015,exon,464,3703,+,JX73_02945,protein_coding
contig015,CDS,464,3700,+,JX73_02945,protein_coding
contig015,start_codon,464,466,+,JX73_02945,protein_coding
contig015,stop_codon,3701,3703,+,JX73_02945,protein_coding
contig015,gene,3837,4817,+,JX73_02950,protein_coding
contig015,transcript,3837,4817,+,JX73_02950,protein_coding
contig015,exon,3837,4817,+,JX73_02950,protein_coding
contig015,CDS,3837,4814,+,JX73_02950,protein_coding
contig015,start_codon,3837,3839,+,JX73_02950,protein_coding
contig015,stop_codon,4815,4817,+,JX73_02950,protein_coding
contig015,gene,5011,6159,+,JX73_02955,protein_coding
contig015,transcript,5011,6159,+,JX73_02955,protein_coding
contig015,exon,5011,6159,+,JX73_02955,protein_coding
contig015,CDS,5011,6156,+,JX73_02955,protein_coding
contig015,start_codon,5011,5013,+,JX73_02955,protein_coding
contig015,stop_codon,6157,6159,+,JX73_02955,protein_coding
contig015,gene,6243,6316,-,JX73_02960,tRNA
contig015,transcript,6243,6316,-,JX73_02960,tRNA
contig015,exon,6243,6316,-,JX73_02960,tRNA
contig015,gene,6478,8151,-,JX73_02965,protein_coding
contig015,transcript,6478,8151,-,JX73_02965,protein_coding
contig015,exon,6478,8151,-,JX73_02965,protein_coding
contig015,CDS,6481,8151,-,JX73_02965,protein_coding
contig015,start_codon,8149,8151,-,JX73_02965,protein_coding
contig015,stop_codon,6478,6480,-,JX73_02965,protein_coding
contig015,gene,8154,9320,-,JX73_02970,protein_coding
contig015,transcript,8154,9320,-,JX73_02970,protein_coding
contig015,exon,8154,9320,-,JX73_02970,protein_coding
contig015,CDS,8157,9320,-,JX73_02970,protein_coding
contig015,start_codon,9318,9320,-,JX73_02970,protein_coding
contig015,stop_codon,8154,8156,-,JX73_02970,protein_coding
contig015,gene,9466,10605,-,JX73_02975,protein_coding
contig015,transcript,9466,10605,-,JX73_02975,protein_coding
contig015,exon,9466,10605,-,JX73_02975,protein_coding
contig015,CDS,9469,10605,-,JX73_02975,protein_coding
contig015,start_codon,10603,10605,-,JX73_02975,protein_coding
contig015,stop_codon,9466,9468,-,JX73_02975,protein_coding
contig015,gene,10804,11139,+,JX73_02980,protein_coding
contig015,transcript,10804,11139,+,JX73_02980,protein_coding
contig015,exon,10804,11139,+,JX73_02980,protein_coding
contig015,CDS,10804,11136,+,JX73_02980,protein_coding
contig015,start_codon,10804,10806,+,JX73_02980,protein_coding
contig015,stop_codon,11137,11139,+,JX73_02980,protein_coding
contig015,gene,11129,12448,+,JX73_02985,protein_coding
contig015,transcript,11129,12448,+,JX73_02985,protein_coding
contig015,exon,11129,12448,+,JX73_02985,protein_coding
contig015,CDS,11129,12445,+,JX73_02985,protein_coding
contig015,start_codon,11129,11131,+,JX73_02985,protein_coding
contig015,stop_codon,12446,12448,+,JX73_02985,protein_coding
contig015,gene,12441,13409,+,JX73_02990,protein_coding
contig015,transcript,12441,13409,+,JX73_02990,protein_coding
contig015,exon,12441,13409,+,JX73_02990,protein_coding
contig015,CDS,12441,13406,+,JX73_02990,protein_coding
contig015,start_codon,12441,12443,+,JX73_02990,protein_coding
contig015,stop_codon,13407,13409,+,JX73_02990,protein_coding
contig015,gene,13524,14267,+,JX73_02995,protein_coding
contig015,transcript,13524,14267,+,JX73_02995,protein_coding
contig015,exon,13524,14267,+,JX73_02995,protein_coding
contig015,CDS,13524,14264,+,JX73_02995,protein_coding
contig015,start_codon,13524,13526,+,JX73_02995,protein_coding
contig015,stop_codon,14265,14267,+,JX73_02995,protein_coding
contig015,gene,14458,17268,+,JX73_03000,protein_coding
contig015,transcript,14458,17268,+,JX73_03000,protein_coding
contig015,exon,14458,17268,+,JX73_03000,protein_coding
contig015,CDS,14458,17265,+,JX73_03000,protein_coding
contig015,start_codon,14458,14460,+,JX73_03000,protein_coding
contig015,stop_codon,17266,17268,+,JX73_03000,protein_coding
contig015,gene,17378,18352,+,JX73_03005,protein_coding
contig015,transcript,17378,18352,+,JX73_03005,protein_coding
contig015,exon,17378,18352,+,JX73_03005,protein_coding
contig015,CDS,17378,18349,+,JX73_03005,protein_coding
contig015,start_codon,17378,17380,+,JX73_03005,protein_coding
contig015,stop_codon,18350,18352,+,JX73_03005,protein_coding
contig015,gene,18327,19043,+,JX73_03010,protein_coding
contig015,transcript,18327,19043,+,JX73_03010,protein_coding
contig015,exon,18327,19043,+,JX73_03010,protein_coding
contig015,CDS,18327,19040,+,JX73_03010,protein_coding
contig015,start_codon,18327,18329,+,JX73_03010,protein_coding
contig015,stop_codon,19041,19043,+,JX73_03010,protein_coding
contig015,gene,19192,27567,+,JX73_03015,protein_coding
contig015,transcript,19192,27567,+,JX73_03015,protein_coding
contig015,exon,19192,27567,+,JX73_03015,protein_coding
contig015,CDS,19192,27564,+,JX73_03015,protein_coding
contig015,start_codon,19192,19194,+,JX73_03015,protein_coding
contig015,stop_codon,27565,27567,+,JX73_03015,protein_coding
contig015,gene,27569,28540,+,JX73_03020,protein_coding
contig015,transcript,27569,28540,+,JX73_03020,protein_coding
contig015,exon,27569,28540,+,JX73_03020,protein_coding
contig015,CDS,27569,28537,+,JX73_03020,protein_coding
contig015,start_codon,27569,27571,+,JX73_03020,protein_coding
contig015,stop_codon,28538,28540,+,JX73_03020,protein_coding
contig015,gene,28671,29417,-,JX73_03025,protein_coding
contig015,transcript,28671,29417,-,JX73_03025,protein_coding
contig015,exon,28671,29417,-,JX73_03025,protein_coding
contig015,CDS,28674,29417,-,JX73_03025,protein_coding
contig015,start_codon,29415,29417,-,JX73_03025,protein_coding
contig015,stop_codon,28671,28673,-,JX73_03025,protein_coding
contig015,gene,29518,31659,+,JX73_03030,protein_coding
contig015,transcript,29518,31659,+,JX73_03030,protein_coding
contig015,exon,29518,31659,+,JX73_03030,protein_coding
contig015,CDS,29518,31656,+,JX73_03030,protein_coding
contig015,start_codon,29518,29520,+,JX73_03030,protein_coding
contig015,stop_codon,31657,31659,+,JX73_03030,protein_coding
contig015,gene,31671,33419,+,JX73_03035,protein_coding
contig015,transcript,31671,33419,+,JX73_03035,protein_coding
contig015,exon,31671,33419,+,JX73_03035,protein_coding
contig015,CDS,31671,33416,+,JX73_03035,protein_coding
contig015,start_codon,31671,31673,+,JX73_03035,protein_coding
contig015,stop_codon,33417,33419,+,JX73_03035,protein_coding
contig015,gene,33421,33741,+,JX73_03040,protein_coding
contig015,transcript,33421,33741,+,JX73_03040,protein_coding
contig015,exon,33421,33741,+,JX73_03040,protein_coding
contig015,CDS,33421,33738,+,JX73_03040,protein_coding
contig015,start_codon,33421,33423,+,JX73_03040,protein_coding
contig015,stop_codon,33739,33741,+,JX73_03040,protein_coding
contig015,gene,34126,34202,+,JX73_03045,tRNA
contig015,transcript,34126,34202,+,JX73_03045,tRNA
contig015,exon,34126,34202,+,JX73_03045,tRNA
contig015,gene,35807,38275,+,JX73_03050,protein_coding
contig015,transcript,35807,38275,+,JX73_03050,protein_coding
contig015,exon,35807,38275,+,JX73_03050,protein_coding
contig015,CDS,35807,38272,+,JX73_03050,protein_coding
contig015,start_codon,35807,35809,+,JX73_03050,protein_coding
contig015,stop_codon,38273,38275,+,JX73_03050,protein_coding
contig015,gene,38409,39389,+,JX73_03055,protein_coding
contig015,transcript,38409,39389,+,JX73_03055,protein_coding
contig015,exon,38409,39389,+,JX73_03055,protein_coding
contig015,CDS,38409,39386,+,JX73_03055,protein_coding
contig015,start_codon,38409,38411,+,JX73_03055,protein_coding
contig015,stop_codon,39387,39389,+,JX73_03055,protein_coding
contig015,gene,39583,40731,+,JX73_03060,protein_coding
contig015,transcript,39583,40731,+,JX73_03060,protein_coding
contig015,exon,39583,40731,+,JX73_03060,protein_coding
contig015,CDS,39583,40728,+,JX73_03060,protein_coding
contig015,start_codon,39583,39585,+,JX73_03060,protein_coding
contig015,stop_codon,40729,40731,+,JX73_03060,protein_coding
contig015,gene,40815,40888,-,JX73_03065,tRNA
contig015,transcript,40815,40888,-,JX73_03065,tRNA
contig015,exon,40815,40888,-,JX73_03065,tRNA
contig015,gene,41050,42723,-,JX73_03070,protein_coding
contig015,transcript,41050,42723,-,JX73_03070,protein_coding
